ID;COD_COMPONENTE;IMG;CLASSE_CALCIO
2465;10;Data_Aug_GAN/images_4/_1782_3_11.png;4
2466;10;Data_Aug_GAN/images_4/_1799_1_27.png;4
2467;10;Data_Aug_GAN/images_4/_1805_3_1.png;4
2468;10;Data_Aug_GAN/images_4/_1805_3_24.png;4
2469;10;Data_Aug_GAN/images_4/_1805_3_8.png;4
2470;10;Data_Aug_GAN/images_4/_1826_1_10.png;4
2471;10;Data_Aug_GAN/images_4/_1826_1_26.png;4
2472;10;Data_Aug_GAN/images_4/_1826_1_29.png;4
2473;10;Data_Aug_GAN/images_4/_1849_1_19.png;4
2474;10;Data_Aug_GAN/images_4/_1852_3_15.png;4
2475;10;Data_Aug_GAN/images_4/_1852_3_17.png;4
2476;10;Data_Aug_GAN/images_4/_1876_1_19.png;4
2477;10;Data_Aug_GAN/images_4/_1903_3_29.png;4
2478;10;Data_Aug_GAN/images_4/_1905_1_18.png;4
2479;10;Data_Aug_GAN/images_4/_1905_1_29.png;4
2480;10;Data_Aug_GAN/images_4/_1905_1_7.png;4
2481;10;Data_Aug_GAN/images_4/_1920_3_6.png;4
2482;10;Data_Aug_GAN/images_4/_1926_3_13.png;4
2483;10;Data_Aug_GAN/images_4/_1973_1_14.png;4
2484;10;Data_Aug_GAN/images_4/_2007_3_0.png;4
2485;10;Data_Aug_GAN/images_4/_2016_1_11.png;4
2486;10;Data_Aug_GAN/images_4/_2016_1_20.png;4
2487;10;Data_Aug_GAN/images_4/_2018_1_1.png;4
2488;10;Data_Aug_GAN/images_4/_2025_3_11.png;4
2489;10;Data_Aug_GAN/images_4/_2028_2_4.png;4
2490;10;Data_Aug_GAN/images_4/_2048_3_5.png;4
2491;10;Data_Aug_GAN/images_4/_2050_1_10.png;4
2492;10;Data_Aug_GAN/images_4/_2068_1_9.png;4
2493;10;Data_Aug_GAN/images_4/_2092_1_21.png;4
2494;10;Data_Aug_GAN/images_4/_2117_1_20.png;4
2495;10;Data_Aug_GAN/images_4/_2117_1_5.png;4
2496;10;Data_Aug_GAN/images_4/_2131_3_9.png;4
2497;10;Data_Aug_GAN/images_4/_2153_1_15.png;4
2498;10;Data_Aug_GAN/images_4/_2155_1_4.png;4
2499;10;Data_Aug_GAN/images_4/_2158_1_25.png;4
2500;10;Data_Aug_GAN/images_4/_2182_2_19.png;4
2501;10;Data_Aug_GAN/images_4/_2184_3_27.png;4
2502;10;Data_Aug_GAN/images_4/_2209_1_9.png;4
2503;10;Data_Aug_GAN/images_4/_2219_1_21.png;4
2504;10;Data_Aug_GAN/images_4/_2225_3_19.png;4
2505;10;Data_Aug_GAN/images_4/_2244_3_10.png;4
2506;10;Data_Aug_GAN/images_4/_2259_3_26.png;4
2507;10;Data_Aug_GAN/images_4/_2302_3_14.png;4
2508;10;Data_Aug_GAN/images_4/_2329_1_14.png;4
2509;10;Data_Aug_GAN/images_4/_2329_1_20.png;4
2510;10;Data_Aug_GAN/images_4/_2330_1_15.png;4
2511;10;Data_Aug_GAN/images_4/_2332_1_11.png;4
2512;10;Data_Aug_GAN/images_4/_2332_1_22.png;4
2513;10;Data_Aug_GAN/images_4/_2351_2_11.png;4
2514;10;Data_Aug_GAN/images_4/_2354_3_14.png;4
2515;10;Data_Aug_GAN/images_4/_2394_2_8.png;4
2516;10;Data_Aug_GAN/images_4/_2429_1_16.png;4
2517;10;Data_Aug_GAN/images_4/_2429_1_24.png;4
2518;10;Data_Aug_GAN/images_4/_2439_1_17.png;4
2519;10;Data_Aug_GAN/images_4/_2441_1_2.png;4
2520;10;Data_Aug_GAN/images_4/_2441_1_28.png;4
2521;10;Data_Aug_GAN/images_4/_2472_2_0.png;4
2522;10;Data_Aug_GAN/images_4/_2472_2_19.png;4
2523;10;Data_Aug_GAN/images_4/_2472_2_4.png;4
2524;10;Data_Aug_GAN/images_4/_2476_1_12.png;4
2525;10;Data_Aug_GAN/images_4/_2476_1_22.png;4
2526;10;Data_Aug_GAN/images_4/_2476_1_27.png;4
2527;10;Data_Aug_GAN/images_5/2132_3_10.png;5
2528;10;Data_Aug_GAN/images_5/2856_1_36.png;5
2529;10;Data_Aug_GAN/images_5/2891_1_16.png;5
2530;10;Data_Aug_GAN/images_5/2891_2_0.png;5
2531;10;Data_Aug_GAN/images_5/2892_1_39.png;5
2532;10;Data_Aug_GAN/images_5/2892_1_48.png;5
2533;10;Data_Aug_GAN/images_5/2892_2_17.png;5
2534;10;Data_Aug_GAN/images_5/3099_1_14.png;5
2535;10;Data_Aug_GAN/images_5/3568_1_45.png;5
2536;10;Data_Aug_GAN/images_5/3866_1_11.png;5
2537;10;Data_Aug_GAN/images_5/3868_1_48.png;5
2538;10;Data_Aug_GAN/images_5/3875_1_22.png;5
2539;10;Data_Aug_GAN/images_5/3976_1_48.png;5
2540;10;Data_Aug_GAN/images_5/3989_2_0.png;5
2541;10;Data_Aug_GAN/images_5/3997_1_38.png;5
2542;10;Data_Aug_GAN/images_5/3998_1_56.png;5
2543;10;Data_Aug_GAN/images_5/3999_1_7.png;5
2544;10;Data_Aug_GAN/images_5/_1516_1_17.png;5
2545;10;Data_Aug_GAN/images_5/_1674_2_19.png;5
2546;10;Data_Aug_GAN/images_5/_1692_1_29.png;5
2547;10;Data_Aug_GAN/images_5/_1752_1_2.png;5
2548;10;Data_Aug_GAN/images_5/_1786_1_7.png;5
2549;10;Data_Aug_GAN/images_5/_1914_1_12.png;5
2550;10;Data_Aug_GAN/images_5/_2038_1_9.png;5
2551;10;Data_Aug_GAN/images_5/_2179_1_18.png;5
2552;10;Data_Aug_GAN/images_5/_2252_1_8.png;5
2553;10;Data_Aug_GAN/images_5/_2374_2_26.png;5
2554;10;Data_Aug_GAN/images_7/2034_2_27.png;7
2555;10;Data_Aug_GAN/images_7/2151_1_5.png;7
2556;10;Data_Aug_GAN/images_7/2210_1_43.png;7
2557;10;Data_Aug_GAN/images_7/2222_1_51.png;7
2558;10;Data_Aug_GAN/images_7/2257_2_42.png;7
2559;10;Data_Aug_GAN/images_7/2265_2_2.png;7
2560;10;Data_Aug_GAN/images_7/2276_2_37.png;7
2561;10;Data_Aug_GAN/images_7/2290_1_19.png;7
2562;10;Data_Aug_GAN/images_7/2292_1_45.png;7
2563;10;Data_Aug_GAN/images_7/2304_1_47_2.png;7
2564;10;Data_Aug_GAN/images_7/2316_1_31.png;7
2565;10;Data_Aug_GAN/images_7/2316_1_46_2.png;7
2566;10;Data_Aug_GAN/images_7/2328_2_29.png;7
2567;10;Data_Aug_GAN/images_7/2332_2_54.png;7
2568;10;Data_Aug_GAN/images_7/2334_2_27.png;7
2569;10;Data_Aug_GAN/images_7/2335_1_28.png;7
2570;10;Data_Aug_GAN/images_7/2335_1_41.png;7
2571;10;Data_Aug_GAN/images_7/2335_2_41.png;7
2572;10;Data_Aug_GAN/images_7/2336_1_1.png;7
2573;10;Data_Aug_GAN/images_7/2337_1_57.png;7
2574;10;Data_Aug_GAN/images_7/2501_1_16.png;7
2575;10;Data_Aug_GAN/images_7/2501_1_27.png;7
2576;10;Data_Aug_GAN/images_7/2502_1_10.png;7
2577;10;Data_Aug_GAN/images_7/2502_1_26.png;7
2578;10;Data_Aug_GAN/images_7/2502_1_28.png;7
2579;10;Data_Aug_GAN/images_7/2503_1_15.png;7
2580;10;Data_Aug_GAN/images_7/2503_1_18.png;7
2581;10;Data_Aug_GAN/images_7/2506_1_12.png;7
2582;10;Data_Aug_GAN/images_7/2507_1_22.png;7
2583;10;Data_Aug_GAN/images_7/2507_1_28.png;7
2584;10;Data_Aug_GAN/images_7/2510_1_18.png;7
2585;10;Data_Aug_GAN/images_7/2534_1_5.png;7
2586;10;Data_Aug_GAN/images_7/2539_1_20.png;7
2587;10;Data_Aug_GAN/images_7/2544_1_31.png;7
2588;10;Data_Aug_GAN/images_7/2576_1_14.png;7
2589;10;Data_Aug_GAN/images_7/2580_1_21.png;7
2590;10;Data_Aug_GAN/images_7/2580_1_23.png;7
2591;10;Data_Aug_GAN/images_7/2612_1_13.png;7
2592;10;Data_Aug_GAN/images_7/2640_1_9.png;7
2593;10;Data_Aug_GAN/images_7/2658_1_60.png;7
2594;10;Data_Aug_GAN/images_7/2809_1_24_2.png;7
2595;10;Data_Aug_GAN/images_7/2837_1_34_2.png;7
2596;10;Data_Aug_GAN/images_7/2941_1_8.png;7
2597;10;Data_Aug_GAN/images_7/2962_1_50_2.png;7
2598;10;Data_Aug_GAN/images_7/2979_1_56_2.png;7
2599;10;Data_Aug_GAN/images_7/2992_1_15_2.png;7
2600;10;Data_Aug_GAN/images_7/3038_1_17_2.png;7
2601;10;Data_Aug_GAN/images_7/3053_1_63_2.png;7
2602;10;Data_Aug_GAN/images_7/3054_1_16_2.png;7
2603;10;Data_Aug_GAN/images_7/3054_1_18_2.png;7
2604;10;Data_Aug_GAN/images_7/3054_1_40_2.png;7
2605;10;Data_Aug_GAN/images_7/3054_1_49.png;7
2606;10;Data_Aug_GAN/images_7/3054_1_56_2.png;7
2607;10;Data_Aug_GAN/images_7/3123_1_30.png;7
2608;10;Data_Aug_GAN/images_7/3145_1_41.png;7
2609;10;Data_Aug_GAN/images_7/3146_1_12.png;7
2610;10;Data_Aug_GAN/images_7/3210_1_29.png;7
2611;10;Data_Aug_GAN/images_7/3226_1_43.png;7
2612;10;Data_Aug_GAN/images_7/3263_1_47.png;7
2613;10;Data_Aug_GAN/images_7/3273_1_4.png;7
2614;10;Data_Aug_GAN/images_7/3372_1_50.png;7
2615;10;Data_Aug_GAN/images_7/3400_1_50.png;7
2616;10;Data_Aug_GAN/images_7/3420_1_15.png;7
2617;10;Data_Aug_GAN/images_7/3429_1_24.png;7
2618;10;Data_Aug_GAN/images_7/3436_1_6.png;7
2619;10;Data_Aug_GAN/images_7/3480_1_39.png;7
2620;10;Data_Aug_GAN/images_7/3488_1_36.png;7
2621;10;Data_Aug_GAN/images_7/3492_1_29.png;7
2622;10;Data_Aug_GAN/images_7/3495_1_37.png;7
2623;10;Data_Aug_GAN/images_7/3495_1_42.png;7
2624;10;Data_Aug_GAN/images_7/3495_1_48.png;7
2625;10;Data_Aug_GAN/images_7/3835_1_29.png;7
2626;10;Data_Aug_GAN/images_7/3864_1_19.png;7
2627;10;Data_Aug_GAN/images_7/3885_1_13.png;7
2628;10;Data_Aug_GAN/images_7/3897_1_1.png;7
2629;10;Data_Aug_GAN/images_7/3897_1_29.png;7
2630;10;Data_Aug_GAN/images_7/3897_1_31.png;7
2631;10;Data_Aug_GAN/images_7/3898_1_29.png;7
2632;10;Data_Aug_GAN/images_7/3898_1_31.png;7
2633;10;Data_Aug_GAN/images_7/3969_1_56_2.png;7
2634;10;Data_Aug_GAN/images_7/3976_1_53_2.png;7
2635;10;Data_Aug_GAN/images_8/2004_1_20_2.png;8
2636;10;Data_Aug_GAN/images_8/2133_1_11.png;8
2637;10;Data_Aug_GAN/images_8/2176_1_42.png;8
2638;10;Data_Aug_GAN/images_8/2191_1_31.png;8
2639;10;Data_Aug_GAN/images_8/2230_2_4.png;8
2640;10;Data_Aug_GAN/images_8/2799_1_42_2.png;8
2641;10;Data_Aug_GAN/images_8/2963_2_8_2.png;8
2642;10;Data_Aug_GAN/images_8/2991_1_11.png;8
2643;10;Data_Aug_GAN/images_8/3000_2_10_2.png;8
2644;10;Data_Aug_GAN/images_8/3020_1_41_2.png;8
2645;10;Data_Aug_GAN/images_8/3022_1_9.png;8
2646;10;Data_Aug_GAN/images_8/3047_1_2_2.png;8
2647;10;Data_Aug_GAN/images_8/3049_1_31_2.png;8
2648;10;Data_Aug_GAN/images_8/3050_2_16_2.png;8
2649;10;Data_Aug_GAN/images_8/3223_2_14.png;8
2650;10;Data_Aug_GAN/images_8/3224_2_7.png;8
2651;10;Data_Aug_GAN/images_8/3412_1_33.png;8
2652;10;Data_Aug_GAN/images_8/3414_1_54.png;8
2653;10;Data_Aug_GAN/images_8/3439_2_16.png;8
2654;10;Data_Aug_GAN/images_8/3504_2_20.png;8
2655;10;Data_Aug_GAN/images_8/3533_1_5.png;8
2656;10;Data_Aug_GAN/images_8/_1910_1_31.png;8
2657;10;Data_Aug_GAN/images_8/_1991_1_0.png;8
2658;10;Data_Aug_GAN/images_8/_1998_2_5.png;8
2659;10;Data_Aug_GAN/images_8/_2004_1_10.png;8
2660;10;Data_Aug_GAN/images_8/_2023_2_21.png;8
2661;10;Data_Aug_GAN/images_8/_2091_1_3.png;8
2662;10;Data_Aug_GAN/images_8/_2160_2_19.png;8
2663;10;Data_Aug_GAN/images_8/_2164_2_5.png;8
2664;10;Data_Aug_GAN/images_8/_2171_2_9.png;8
2665;10;Data_Aug_GAN/images_8/_2425_1_6.png;8
2666;10;Data_Aug_GAN/images_8/_2457_1_28.png;8
2667;10;Data_Aug_GAN/images_8/_2464_1_10.png;8
2668;10;Data_Aug_GAN/images_8/_2464_1_8.png;8
2669;10;Data_Aug_GAN/images_8/_2473_1_29.png;8
2670;10;Data_Aug_GAN/images_9/2501_1_18_2.png;9
2671;10;Data_Aug_GAN/images_9/2502_1_11.png;9
2672;10;Data_Aug_GAN/images_9/2503_1_14.png;9
2673;10;Data_Aug_GAN/images_9/2503_1_2.png;9
2674;10;Data_Aug_GAN/images_9/2514_1_27_2.png;9
2675;10;Data_Aug_GAN/images_9/2521_1_30_2.png;9
2676;10;Data_Aug_GAN/images_9/2523_1_30_2.png;9
2677;10;Data_Aug_GAN/images_9/2531_1_4.png;9
2678;10;Data_Aug_GAN/images_9/2536_1_26_2.png;9
2679;10;Data_Aug_GAN/images_9/2544_1_14_2.png;9
2680;10;Data_Aug_GAN/images_9/2575_1_31.png;9
2681;10;Data_Aug_GAN/images_9/2594_1_10_2.png;9
2682;10;Data_Aug_GAN/images_9/2601_1_15_2.png;9
2683;10;Data_Aug_GAN/images_9/2615_15.png;9
2684;10;Data_Aug_GAN/images_9/2633_1_13_2.png;9
2685;10;Data_Aug_GAN/images_9/2650_1_31_2.png;9
2686;10;Data_Aug_GAN/images_9/2733_1_20_2.png;9
2687;10;Data_Aug_GAN/images_9/2743_1_0.png;9
2688;10;Data_Aug_GAN/images_9/2766_1_30_2.png;9
2689;10;Data_Aug_GAN/images_9/2796_1_31_2.png;9
2690;10;Data_Aug_GAN/images_9/2868_1_30.png;9
2691;10;Data_Aug_GAN/images_9/2900_1.png;9
2692;10;Data_Aug_GAN/images_9/3029_1_15_2.png;9
2693;10;Data_Aug_GAN/images_9/3048_1_12_2.png;9
2694;10;Data_Aug_GAN/images_9/3083_1_12_2.png;9
2695;10;Data_Aug_GAN/images_9/3116_1_27_2.png;9
2696;10;Data_Aug_GAN/images_9/3147_40.png;9
2697;10;Data_Aug_GAN/images_9/3210_4.png;9
2698;10;Data_Aug_GAN/images_9/3218_6.png;9
2699;10;Data_Aug_GAN/images_9/3230_1_2_2.png;9
2700;10;Data_Aug_GAN/images_9/3259_1_24_2.png;9
2701;10;Data_Aug_GAN/images_9/3281_50.png;9
2702;10;Data_Aug_GAN/images_9/3358_1_24_2.png;9
2703;10;Data_Aug_GAN/images_9/3397_15.png;9
2704;10;Data_Aug_GAN/images_9/3416_2.png;9
2705;10;Data_Aug_GAN/images_9/3418_30.png;9
2706;10;Data_Aug_GAN/images_9/3419_1_7_2.png;9
2707;10;Data_Aug_GAN/images_9/3419_38.png;9
2708;10;Data_Aug_GAN/images_9/3424_1_5.png;9
2709;10;Data_Aug_GAN/images_9/3425_41.png;9
2710;10;Data_Aug_GAN/images_9/3428_40.png;9
2711;10;Data_Aug_GAN/images_9/3430_31.png;9
2712;10;Data_Aug_GAN/images_9/3435_1_26.png;9
2713;10;Data_Aug_GAN/images_9/3452_13.png;9
2714;10;Data_Aug_GAN/images_9/3468_1_3.png;9
2715;10;Data_Aug_GAN/images_9/3470_1_24.png;9
2716;10;Data_Aug_GAN/images_9/3471_1_2.png;9
2717;10;Data_Aug_GAN/images_9/3471_1_6.png;9
2718;10;Data_Aug_GAN/images_9/3471_1_7.png;9
2719;10;Data_Aug_GAN/images_9/3471_1_9.png;9
2720;10;Data_Aug_GAN/images_9/3472_1_0.png;9
2721;10;Data_Aug_GAN/images_9/3472_1_11.png;9
2722;10;Data_Aug_GAN/images_9/3472_1_12.png;9
2723;10;Data_Aug_GAN/images_9/3472_1_13.png;9
2724;10;Data_Aug_GAN/images_9/3472_1_20.png;9
2725;10;Data_Aug_GAN/images_9/3472_1_27.png;9
2726;10;Data_Aug_GAN/images_9/3472_1_6.png;9
2727;10;Data_Aug_GAN/images_9/3473_11.png;9
2728;10;Data_Aug_GAN/images_9/3495_1_19_2.png;9
2729;10;Data_Aug_GAN/images_9/3496_1_12.png;9
2730;10;Data_Aug_GAN/images_9/3496_1_12_2.png;9
2731;10;Data_Aug_GAN/images_9/3496_1_8_2.png;9
2732;10;Data_Aug_GAN/images_9/3497_1_13.png;9
2733;10;Data_Aug_GAN/images_9/3497_1_13_2.png;9
2734;10;Data_Aug_GAN/images_9/3497_1_21.png;9
2735;10;Data_Aug_GAN/images_9/3497_1_22.png;9
2736;10;Data_Aug_GAN/images_9/3498_1_21_2.png;9
2737;10;Data_Aug_GAN/images_9/3498_1_5.png;9
2738;10;Data_Aug_GAN/images_9/3499_1_25_2.png;9
2739;10;Data_Aug_GAN/images_9/3499_1_6.png;9
2740;10;Data_Aug_GAN/images_9/3499_1_6_2.png;9
2741;10;Data_Aug_GAN/images_9/3507_46.png;9
2742;10;Data_Aug_GAN/images_9/3532_1_16.png;9
2743;10;Data_Aug_GAN/images_9/3561_41.png;9
2744;10;Data_Aug_GAN/images_9/3563_24.png;9
2745;10;Data_Aug_GAN/images_9/3565_15.png;9
2746;10;Data_Aug_GAN/images_9/3569_60.png;9
2747;10;Data_Aug_GAN/images_9/3570_18.png;9
2748;10;Data_Aug_GAN/images_9/3572_39.png;9
2749;10;Data_Aug_GAN/images_9/3574_42.png;9
2750;10;Data_Aug_GAN/images_9/3577_54.png;9
2751;10;Data_Aug_GAN/images_9/3578_55.png;9
2752;10;Data_Aug_GAN/images_9/3595_15.png;9
2753;10;Data_Aug_GAN/images_9/3595_3.png;9
2754;10;Data_Aug_GAN/images_9/3599_25.png;9
2755;10;Data_Aug_GAN/images_9/3606_36.png;9
2756;10;Data_Aug_GAN/images_9/3608_1_15.png;9
2757;10;Data_Aug_GAN/images_9/3615_53.png;9
2758;10;Data_Aug_GAN/images_9/3620_9.png;9
2759;10;Data_Aug_GAN/images_9/3623_19.png;9
2760;10;Data_Aug_GAN/images_9/3625_15.png;9
2761;10;Data_Aug_GAN/images_9/3625_1_19.png;9
2762;10;Data_Aug_GAN/images_9/3629_1_18.png;9
2763;10;Data_Aug_GAN/images_9/3629_46.png;9
2764;10;Data_Aug_GAN/images_9/3630_55.png;9
2765;10;Data_Aug_GAN/images_9/3631_34.png;9
2766;10;Data_Aug_GAN/images_9/3632_47.png;9
2767;10;Data_Aug_GAN/images_9/3655_1_11.png;9
2768;10;Data_Aug_GAN/images_9/3657_33.png;9
2769;10;Data_Aug_GAN/images_9/3667_8.png;9
2770;10;Data_Aug_GAN/images_9/3668_21.png;9
2771;10;Data_Aug_GAN/images_9/3668_26.png;9
2772;10;Data_Aug_GAN/images_9/3670_1_1.png;9
2773;10;Data_Aug_GAN/images_9/3674_17.png;9
2774;10;Data_Aug_GAN/images_9/3676_1_2.png;9
2775;10;Data_Aug_GAN/images_9/3699_1_6.png;9
2776;10;Data_Aug_GAN/images_9/3701_43.png;9
2777;10;Data_Aug_GAN/images_9/3705_26.png;9
2778;10;Data_Aug_GAN/images_9/3716_39.png;9
2779;10;Data_Aug_GAN/images_9/3719_4.png;9
2780;10;Data_Aug_GAN/images_9/3720_30.png;9
2781;10;Data_Aug_GAN/images_9/3721_3.png;9
2782;10;Data_Aug_GAN/images_9/3730_1_23.png;9
2783;10;Data_Aug_GAN/images_9/3731_1_25.png;9
2784;10;Data_Aug_GAN/images_9/3732_2.png;9
2785;10;Data_Aug_GAN/images_9/3734_1_21.png;9
2786;10;Data_Aug_GAN/images_9/3736_9.png;9
2787;10;Data_Aug_GAN/images_9/3740_1_16.png;9
2788;10;Data_Aug_GAN/images_9/3744_52.png;9
2789;10;Data_Aug_GAN/images_9/3749_7.png;9
2790;10;Data_Aug_GAN/images_9/3750_25.png;9
2791;10;Data_Aug_GAN/images_9/3755_1_12.png;9
2792;10;Data_Aug_GAN/images_9/3777_1_4.png;9
2793;10;Data_Aug_GAN/images_9/3777_47.png;9
2794;10;Data_Aug_GAN/images_9/3806_35.png;9
2795;10;Data_Aug_GAN/images_9/3810_55.png;9
2796;10;Data_Aug_GAN/images_9/3812_17.png;9
2797;10;Data_Aug_GAN/images_9/3845_35.png;9
2798;10;Data_Aug_GAN/images_9/3890_1_18.png;9
2799;10;Data_Aug_GAN/images_9/3912_1_0.png;9
2800;10;Data_Aug_GAN/images_9/3923_1_8.png;9
2801;10;Data_Aug_GAN/images_9/3925_1_24.png;9
2802;10;Data_Aug_GAN/images_9/3941_1_24.png;9
2803;10;Data_Aug_GAN/images_9/3967_1_21.png;9
2804;10;Data_Aug_GAN/images_9/3982_1_31.png;9
2805;10;Data_Aug_GAN/images_9/3989_1_10.png;9
2806;10;Data_Aug_GAN/images_9/3994_1_7.png;9
2807;10;Data_Aug_GAN/images_9/3995_1_16.png;9
2808;10;Data_Aug_GAN/images_9/3996_1_20.png;9
2809;10;Data_Aug_GAN/images_9/3998_1_21.png;9
2810;10;Data_Aug_GAN/images_9/3999_1_15.png;9
2811;10;Data_Aug_GAN/images_9/3999_1_23.png;9
2812;10;Data_Aug_GAN/images_9/3999_1_26.png;9
2813;10;Data_Aug_GAN/images_9/3999_1_29.png;9
